TTD	ConcludedLocation	ActualLocation
287	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
200	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
295	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
353	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
521	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
609	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
535	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
638	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
331	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
229	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
630	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
576	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
844	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
530	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
719	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
507	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
988	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
895	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
483	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1258	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
566	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
611	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
198	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
166	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
454	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
338	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
332	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
267	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
453	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
575	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
669	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
121	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
915	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
1184	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
307	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
966	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
242	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
492	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
680	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
461	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
431	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
134	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
92	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
386	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
1178	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
991	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
403	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
242	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
